ticket_id,company_id,created_date,resolved_date,priority,category,description,satisfaction_score
TKT-001524,COMP-0306,09-15-2024,09-28-2024,medium,account,Account permissions not working correctly,1
TKT-001525,COMP-0306,02-17-2024,02-21-2024,medium,bug_report,Notifications arriving late,
TKT-001526,COMP-0306,02-13-2025,02-24-2025,medium,account,Change primary admin contact,5
TKT-001527,COMP-0306,04-25-2024,04-27-2024,medium,account,Add new team member to account,5
TKT-001528,COMP-0306,12-28-2024,12-29-2024,critical,billing,Billing cycle change request,5
TKT-001529,COMP-0306,07-09-2024,07-22-2024,low,technical,Mobile app crashing on iOS 17,
TKT-001530,COMP-0306,08-15-2024,08-28-2024,high,onboarding,Best practices documentation request,
TKT-001531,COMP-0307,10-23-2024,10-31-2024,medium,technical,Data export timing out for large datasets,3
TKT-001532,COMP-0307,09-07-2024,09-10-2024,low,bug_report,Formatting lost when pasting from Word,2
TKT-001533,COMP-0308,03-06-2024,03-07-2024,low,technical,Application loading slowly for our team,3
TKT-001534,COMP-0308,11-02-2024,11-15-2024,medium,bug_report,Calendar sync showing wrong timezone,4
TKT-001535,COMP-0308,06-01-2025,06-15-2025,medium,bug_report,Attachment upload fails over 10 MB,4
TKT-001536,COMP-0309,12-11-2024,12-23-2024,high,billing,Invoice discrepancy for last month,3
TKT-001537,COMP-0309,10-15-2024,10-28-2024,medium,onboarding,Need help setting up first project,5
TKT-001538,COMP-0309,06-19-2024,06-27-2024,low,onboarding,Migration assistance from competitor tool,4
TKT-001539,COMP-0310,02-01-2024,02-11-2024,low,bug_report,Calendar sync showing wrong timezone,4
TKT-001540,COMP-0310,12-22-2024,12-31-2024,medium,onboarding,Template setup assistance needed,3
TKT-001541,COMP-0310,06-11-2024,06-19-2024,medium,feature_request,,1
TKT-001542,COMP-0310,03-26-2024,04-03-2024,high,account,,4
TKT-001543,COMP-0310,02-15-2025,02-16-2025,low,feature_request,Dark mode support requested,1
TKT-001544,COMP-0310,08-26-2024,,high,bug_report,Attachment upload fails over 10 MB,3
TKT-001545,COMP-0310,03-02-2025,03-16-2025,critical,feature_request,Dark mode support requested,
TKT-001546,COMP-0310,02-15-2024,02-24-2024,medium,billing,Invoice discrepancy for last month,4
TKT-001547,COMP-0311,09-21-2024,,high,feature_request,,3
TKT-001548,COMP-0311,06-15-2025,06-22-2025,CRITICAL,billing,,5
TKT-001549,COMP-0311,04-10-2025,04-21-2025,low,technical,Application loading slowly for our team,
TKT-001550,COMP-0311,03-18-2024,03-21-2024,low,bug_report,Search returning incorrect results,4
TKT-001551,COMP-0311,06-15-2025,06-28-2025,low,feature_request,Custom workflow automation rules,
TKT-001552,COMP-0311,04-27-2024,05-07-2024,medium,technical,SSO login failing intermittently,5
TKT-001553,COMP-0311,01-18-2024,,LOW,feature_request,Requesting custom field types,
TKT-001554,COMP-0311,11-17-2024,11-23-2024,medium,billing,Cannot download invoice PDF,3
TKT-001555,COMP-0312,07-13-2024,07-14-2024,low,technical,Error 500 when accessing the dashboard,
TKT-001556,COMP-0312,06-13-2024,06-14-2024,low,feature_request,Custom workflow automation rules,4
TKT-001557,COMP-0312,10-12-2024,10-26-2024,medium,technical,Application loading slowly for our team,4
TKT-001558,COMP-0313,11-08-2024,11-20-2024,low,feature_request,,3
TKT-001559,COMP-0313,08-05-2024,08-09-2024,medium,technical,API rate limit being hit unexpectedly,
TKT-001560,COMP-0314,03-18-2025,03-31-2025,high,bug_report,Notifications arriving late,4
TKT-001561,COMP-0314,12-01-2024,,critical,feature_request,Need better reporting filters,3
TKT-001562,COMP-0314,04-16-2025,04-23-2025,high,account,Change primary admin contact,3
TKT-001563,COMP-0314,12-23-2024,01-02-2025,critical,feature_request,Dark mode support requested,1
TKT-001564,COMP-0314,11-14-2024,11-18-2024,critical,account,,
TKT-001565,COMP-0314,04-30-2025,05-07-2025,high,account,Change primary admin contact,
TKT-001566,COMP-0314,04-30-2025,05-11-2025,high,account,Change primary admin contact,5
TKT-001567,COMP-0315,02-17-2025,02-23-2025,critical,account,Account permissions not working correctly,
TKT-001568,COMP-0315,08-06-2024,08-10-2024,medium,technical,Integration with Slack is not syncing,
TKT-001569,COMP-0315,10-01-2024,10-02-2024,LOW,onboarding,Best practices documentation request,4
TKT-001570,COMP-0315,08-25-2024,,medium,bug_report,Attachment upload fails over 10 MB,4
TKT-001571,COMP-0316,04-05-2024,04-18-2024,high,bug_report,Drag and drop not working in Chrome,3
TKT-001572,COMP-0316,02-01-2024,02-14-2024,low,account,Remove former employee access,3
TKT-001573,COMP-0316,03-09-2024,03-21-2024,medium,billing,Need to update payment method on file,1
TKT-001574,COMP-0316,03-17-2024,03-21-2024,medium,technical,Application loading slowly for our team,1
TKT-001575,COMP-0316,03-20-2024,03-26-2024,medium,onboarding,Need help setting up first project,
TKT-001576,COMP-0316,03-09-2024,03-22-2024,critical,account,Change primary admin contact,3
TKT-001577,COMP-0317,02-22-2024,03-07-2024,medium,account,,
TKT-001578,COMP-0317,03-06-2025,03-13-2025,critical,bug_report,Drag and drop not working in Chrome,
TKT-001579,COMP-0317,04-08-2025,04-14-2025,low,feature_request,Need better reporting filters,5
TKT-001580,COMP-0318,12-13-2024,12-15-2024,low,technical,API rate limit being hit unexpectedly,4
TKT-001581,COMP-0318,03-21-2025,04-02-2025,high,onboarding,Need help setting up first project,4
TKT-001582,COMP-0318,09-21-2024,09-25-2024,low,technical,Error 500 when accessing the dashboard,5
TKT-001583,COMP-0318,12-22-2024,01-05-2025,medium,bug_report,Drag and drop not working in Chrome,
TKT-001584,COMP-0319,03-02-2025,03-08-2025,medium,bug_report,Attachment upload fails over 10 MB,3
TKT-001585,COMP-0320,03-31-2024,04-05-2024,high,account,Account permissions not working correctly,1
TKT-001586,COMP-0320,04-28-2024,05-06-2024,critical,technical,API rate limit being hit unexpectedly,5
TKT-001587,COMP-0320,08-06-2024,08-09-2024,high,bug_report,Notifications arriving late,2
TKT-001588,COMP-0320,01-17-2024,01-24-2024,medium,bug_report,Formatting lost when pasting from Word,3
TKT-001589,COMP-0320,06-02-2024,06-11-2024,medium,onboarding,Need help setting up first project,2
TKT-001590,COMP-0321,01-22-2024,01-26-2024,medium,billing,Cannot download invoice PDF,
TKT-001591,COMP-0321,09-25-2024,09-30-2024,medium,technical,,
TKT-001592,COMP-0321,02-21-2025,02-25-2025,high,account,Add new team member to account,4
TKT-001593,COMP-0321,03-17-2024,03-27-2024,low,onboarding,Best practices documentation request,4
TKT-001594,COMP-0322,05-31-2024,06-13-2024,low,account,Change primary admin contact,5
TKT-001595,COMP-0322,03-26-2024,,high,account,Account permissions not working correctly,4
TKT-001596,COMP-0322,06-16-2024,06-26-2024,low,onboarding,Migration assistance from competitor tool,4
TKT-001597,COMP-0322,08-13-2024,08-17-2024,low,feature_request,Need better reporting filters,
TKT-001598,COMP-0322,03-24-2024,,critical,onboarding,Migration assistance from competitor tool,5
TKT-001599,COMP-0322,01-16-2024,,low,technical,,5
TKT-001600,COMP-0322,04-11-2025,04-12-2025,critical,technical,SSO login failing intermittently,4
TKT-001601,COMP-0322,09-08-2024,09-16-2024,low,bug_report,Calendar sync showing wrong timezone,5
TKT-001602,COMP-0322,02-28-2024,03-07-2024,low,account,Add new team member to account,1
TKT-001603,COMP-0323,10-22-2024,11-05-2024,medium,account,Add new team member to account,3
TKT-001604,COMP-0323,06-10-2024,06-18-2024,medium,technical,,3
TKT-001605,COMP-0323,09-23-2024,09-25-2024,medium,feature_request,Dark mode support requested,1
TKT-001606,COMP-0323,03-16-2025,03-22-2025,medium,bug_report,Attachment upload fails over 10 MB,3
TKT-001607,COMP-0323,03-24-2024,03-30-2024,low,bug_report,Drag and drop not working in Chrome,
TKT-001608,COMP-0324,03-30-2025,04-08-2025,high,onboarding,Migration assistance from competitor tool,4
TKT-001609,COMP-0324,01-01-2025,01-14-2025,high,bug_report,Calendar sync showing wrong timezone,1
TKT-001610,COMP-0324,03-27-2025,03-29-2025,low,billing,Billing cycle change request,3
TKT-001611,COMP-0324,01-07-2025,01-15-2025,medium,technical,Error 500 when accessing the dashboard,
TKT-001612,COMP-0325,03-29-2025,04-10-2025,high,onboarding,Best practices documentation request,3
TKT-001613,COMP-0326,06-18-2025,06-24-2025,high,feature_request,Need better reporting filters,3
TKT-001614,COMP-0326,09-12-2024,09-19-2024,medium,technical,Data export timing out for large datasets,1
TKT-001615,COMP-0326,05-31-2025,06-04-2025,low,bug_report,Calendar sync showing wrong timezone,3
TKT-001616,COMP-0326,12-01-2024,12-11-2024,low,account,Remove former employee access,
TKT-001617,COMP-0326,01-31-2025,02-09-2025,low,bug_report,Calendar sync showing wrong timezone,
TKT-001618,COMP-0326,06-25-2024,06-29-2024,low,technical,API rate limit being hit unexpectedly,
TKT-001619,COMP-0326,10-30-2024,11-03-2024,high,bug_report,Notifications arriving late,4
TKT-001620,COMP-0327,05-10-2025,05-12-2025,low,technical,API rate limit being hit unexpectedly,5
TKT-001621,COMP-0327,03-18-2025,03-20-2025,high,billing,Invoice discrepancy for last month,4
TKT-001622,COMP-0327,10-20-2024,10-21-2024,medium,feature_request,Dark mode support requested,4
TKT-001623,COMP-0327,06-17-2025,06-19-2025,medium,billing,Cannot download invoice PDF,2
TKT-001624,COMP-0327,12-20-2024,12-26-2024,low,account,Account permissions not working correctly,3
TKT-001625,COMP-0327,11-05-2024,11-19-2024,high,billing,Tax exemption certificate submission,4
TKT-001626,COMP-0327,06-30-2025,06-30-2025,high,onboarding,Best practices documentation request,3
TKT-001627,COMP-0327,03-16-2025,03-17-2025,high,bug_report,Notifications arriving late,4
TKT-001628,COMP-0328,03-27-2024,04-02-2024,medium,feature_request,Need better reporting filters,
TKT-001629,COMP-0328,02-27-2025,03-08-2025,high,bug_report,Search returning incorrect results,4
TKT-001630,COMP-0329,10-19-2024,10-25-2024,CRITICAL,feature_request,Need Gantt chart view for projects,4
TKT-001631,COMP-0329,05-15-2024,05-27-2024,critical,onboarding,Training session request for team,3
TKT-001632,COMP-0329,02-26-2024,03-11-2024,high,feature_request,,3
TKT-001633,COMP-0329,09-10-2024,09-11-2024,medium,technical,Integration with Slack is not syncing,4
TKT-001634,COMP-0329,12-13-2024,12-27-2024,medium,bug_report,Drag and drop not working in Chrome,4
TKT-001635,COMP-0330,02-20-2024,02-22-2024,medium,account,,3
TKT-001636,COMP-0330,11-03-2024,11-06-2024,medium,technical,Application loading slowly for our team,2
TKT-001637,COMP-0331,04-13-2024,,low,billing,Billing cycle change request,
TKT-001638,COMP-0331,09-23-2024,10-01-2024,medium,bug_report,Search returning incorrect results,4
TKT-001639,COMP-0331,05-07-2025,05-15-2025,high,bug_report,Search returning incorrect results,
TKT-001640,COMP-0331,04-20-2025,05-04-2025,medium,billing,Need to update payment method on file,3
TKT-001641,COMP-0331,04-16-2025,04-19-2025,medium,billing,Charges not matching the quoted price,5
TKT-001642,COMP-0331,09-09-2024,09-18-2024,low,onboarding,Template setup assistance needed,5
TKT-001643,COMP-0331,02-01-2025,02-04-2025,medium,feature_request,Dark mode support requested,5
TKT-001644,COMP-0332,09-07-2024,09-08-2024,medium,feature_request,Requesting custom field types,5
TKT-001645,COMP-0332,12-15-2024,12-27-2024,MEDIUM,onboarding,Template setup assistance needed,
TKT-001646,COMP-0332,09-07-2024,09-17-2024,high,bug_report,Calendar sync showing wrong timezone,3
TKT-001647,COMP-0332,02-03-2024,02-11-2024,low,billing,,1
TKT-001648,COMP-0332,03-24-2025,04-03-2025,low,account,Account permissions not working correctly,
TKT-001649,COMP-0332,08-20-2024,08-22-2024,high,technical,Data export timing out for large datasets,5
TKT-001650,COMP-0332,08-09-2024,,MEDIUM,feature_request,Dark mode support requested,2
TKT-001651,COMP-0332,03-11-2025,,low,onboarding,Template setup assistance needed,5
TKT-001652,COMP-0332,01-17-2025,01-30-2025,high,billing,,1
TKT-001653,COMP-0332,03-14-2024,03-21-2024,high,account,Change primary admin contact,1
TKT-001654,COMP-0332,11-05-2024,11-18-2024,medium,bug_report,Calendar sync showing wrong timezone,3
TKT-001655,COMP-0333,04-10-2024,04-17-2024,low,technical,Error 500 when accessing the dashboard,1
TKT-001656,COMP-0333,04-13-2024,04-15-2024,high,billing,,
TKT-001657,COMP-0333,03-18-2024,,medium,billing,Charges not matching the quoted price,3
TKT-001658,COMP-0333,05-19-2024,06-01-2024,medium,billing,Invoice discrepancy for last month,1
TKT-001659,COMP-0333,03-24-2024,04-07-2024,CRITICAL,account,Account permissions not working correctly,4
TKT-001660,COMP-0333,06-19-2024,06-28-2024,medium,onboarding,Best practices documentation request,2
TKT-001661,COMP-0334,06-21-2025,06-30-2025,medium,billing,Cannot download invoice PDF,
TKT-001662,COMP-0334,01-05-2024,01-16-2024,low,bug_report,Drag and drop not working in Chrome,4
TKT-001663,COMP-0334,05-22-2024,05-25-2024,medium,technical,API rate limit being hit unexpectedly,4
TKT-001664,COMP-0334,05-09-2025,05-10-2025,medium,billing,Billing cycle change request,5
TKT-001665,COMP-0334,12-23-2024,01-01-2025,critical,onboarding,Need help setting up first project,5
TKT-001666,COMP-0334,09-10-2024,09-20-2024,low,feature_request,Requesting custom field types,3
TKT-001667,COMP-0334,07-09-2024,07-20-2024,medium,onboarding,Migration assistance from competitor tool,1
TKT-001668,COMP-0334,06-25-2025,06-30-2025,low,billing,Tax exemption certificate submission,4
TKT-001669,COMP-0334,02-18-2025,03-02-2025,medium,account,Account permissions not working correctly,5
TKT-001670,COMP-0334,04-03-2025,04-13-2025,medium,billing,Tax exemption certificate submission,
TKT-001671,COMP-0335,03-09-2025,03-18-2025,low,feature_request,Custom workflow automation rules,
TKT-001672,COMP-0335,06-01-2025,06-06-2025,medium,feature_request,Need Gantt chart view for projects,4
TKT-001673,COMP-0335,05-11-2025,05-20-2025,medium,technical,Webhook deliveries failing,3
TKT-001674,COMP-0335,04-02-2025,04-06-2025,low,billing,Need to update payment method on file,
TKT-001675,COMP-0335,02-04-2025,02-12-2025,MEDIUM,feature_request,Custom workflow automation rules,3
TKT-001676,COMP-0335,04-04-2025,04-08-2025,low,feature_request,Dark mode support requested,5
TKT-001677,COMP-0335,04-02-2025,04-03-2025,critical,technical,SSO login failing intermittently,
TKT-001678,COMP-0335,03-07-2025,03-19-2025,medium,account,Need to merge duplicate accounts,4
TKT-001679,COMP-0335,12-27-2024,,medium,onboarding,Migration assistance from competitor tool,3
TKT-001680,COMP-0336,09-16-2024,,medium,bug_report,Attachment upload fails over 10 MB,3
TKT-001681,COMP-0336,03-10-2024,03-20-2024,low,account,,4
TKT-001682,COMP-0336,05-12-2024,05-25-2024,medium,technical,API rate limit being hit unexpectedly,4
TKT-001683,COMP-0336,11-01-2024,11-12-2024,low,bug_report,,3
TKT-001684,COMP-0336,04-20-2024,04-23-2024,medium,account,,
TKT-001685,COMP-0336,06-15-2024,06-17-2024,low,onboarding,Migration assistance from competitor tool,4
TKT-001686,COMP-0337,06-09-2025,06-17-2025,critical,bug_report,Drag and drop not working in Chrome,4
TKT-001687,COMP-0337,07-20-2024,08-03-2024,critical,account,Remove former employee access,4
TKT-001688,COMP-0337,08-29-2024,,medium,onboarding,Need help setting up first project,4
TKT-001689,COMP-0337,01-09-2024,01-14-2024,medium,technical,Integration with Slack is not syncing,
TKT-001690,COMP-0337,01-25-2024,02-07-2024,medium,billing,Need to update payment method on file,1
TKT-001691,COMP-0338,11-23-2024,12-06-2024,medium,billing,Need to update payment method on file,4
TKT-001692,COMP-0338,12-24-2024,01-02-2025,high,onboarding,Best practices documentation request,5
TKT-001693,COMP-0338,05-29-2025,06-08-2025,medium,account,Account permissions not working correctly,3
TKT-001694,COMP-0338,03-20-2025,03-27-2025,critical,bug_report,Calendar sync showing wrong timezone,
TKT-001695,COMP-0338,09-17-2024,09-20-2024,low,feature_request,Need Gantt chart view for projects,
TKT-001696,COMP-0338,06-20-2025,06-21-2025,low,account,Add new team member to account,
TKT-001697,COMP-0338,03-28-2025,04-10-2025,low,technical,Error 500 when accessing the dashboard,4
TKT-001698,COMP-0339,02-22-2025,03-05-2025,medium,onboarding,Training session request for team,5
TKT-001699,COMP-0339,11-15-2024,11-26-2024,critical,feature_request,Need better reporting filters,2
TKT-001700,COMP-0339,06-25-2025,06-26-2025,low,bug_report,Search returning incorrect results,3
TKT-001701,COMP-0339,05-03-2025,05-10-2025,medium,billing,Billing cycle change request,
TKT-001702,COMP-0339,02-11-2025,02-20-2025,medium,billing,Tax exemption certificate submission,5
TKT-001703,COMP-0340,05-24-2025,05-30-2025,low,onboarding,Template setup assistance needed,4
TKT-001704,COMP-0340,05-21-2024,05-26-2024,medium,technical,Integration with Slack is not syncing,4
TKT-001705,COMP-0340,08-22-2024,09-05-2024,medium,onboarding,Need help setting up first project,5
TKT-001706,COMP-0341,10-11-2024,10-23-2024,critical,technical,SSO login failing intermittently,5
TKT-001707,COMP-0341,05-12-2025,05-25-2025,medium,bug_report,Formatting lost when pasting from Word,3
TKT-001708,COMP-0341,10-19-2024,11-01-2024,medium,account,,1
TKT-001709,COMP-0342,12-02-2024,12-11-2024,high,technical,,2
TKT-001710,COMP-0342,08-16-2024,08-20-2024,high,onboarding,Best practices documentation request,5
TKT-001711,COMP-0342,02-05-2024,02-15-2024,high,onboarding,Training session request for team,1
TKT-001712,COMP-0342,09-02-2024,09-15-2024,critical,onboarding,Need help setting up first project,4
TKT-001713,COMP-0342,08-04-2024,08-12-2024,low,billing,Charges not matching the quoted price,3
TKT-001714,COMP-0342,04-16-2024,04-29-2024,medium,feature_request,Custom workflow automation rules,
TKT-001715,COMP-0342,11-30-2024,12-03-2024,high,feature_request,Need Gantt chart view for projects,4
TKT-001716,COMP-0342,09-13-2024,09-18-2024,MEDIUM,feature_request,,1
TKT-001717,COMP-0342,05-20-2024,,critical,technical,Webhook deliveries failing,2
TKT-001718,COMP-0342,05-11-2024,05-18-2024,medium,technical,Integration with Slack is not syncing,1
TKT-001719,COMP-0343,09-07-2024,09-17-2024,high,billing,Cannot download invoice PDF,4
TKT-001720,COMP-0343,11-27-2024,12-05-2024,medium,feature_request,Dark mode support requested,5
TKT-001721,COMP-0343,02-01-2025,02-11-2025,medium,technical,Application loading slowly for our team,
TKT-001722,COMP-0343,05-16-2025,05-17-2025,low,feature_request,,4
TKT-001723,COMP-0343,07-07-2024,07-14-2024,medium,bug_report,Notifications arriving late,5
TKT-001724,COMP-0343,04-30-2025,05-02-2025,medium,onboarding,Migration assistance from competitor tool,4
TKT-001725,COMP-0343,04-26-2025,05-03-2025,low,bug_report,Notifications arriving late,4
TKT-001726,COMP-0344,02-28-2024,03-02-2024,critical,bug_report,Notifications arriving late,5
TKT-001727,COMP-0344,11-25-2024,11-29-2024,medium,technical,,2
TKT-001728,COMP-0345,09-21-2024,10-02-2024,critical,billing,Tax exemption certificate submission,
TKT-001729,COMP-0345,12-13-2024,12-18-2024,medium,technical,Error 500 when accessing the dashboard,5
TKT-001730,COMP-0345,05-27-2025,06-07-2025,medium,account,Account permissions not working correctly,4
TKT-001731,COMP-0345,03-31-2025,,critical,account,Remove former employee access,5
TKT-001732,COMP-0345,10-15-2024,10-16-2024,high,feature_request,Need better reporting filters,
TKT-001733,COMP-0346,09-16-2024,09-20-2024,low,account,Account permissions not working correctly,
TKT-001734,COMP-0346,06-07-2024,06-08-2024,critical,feature_request,Dark mode support requested,3
TKT-001735,COMP-0346,06-17-2024,06-21-2024,high,account,Account permissions not working correctly,5
TKT-001736,COMP-0346,04-20-2025,05-04-2025,medium,onboarding,Best practices documentation request,3
TKT-001737,COMP-0347,09-20-2024,09-22-2024,low,billing,Need to update payment method on file,
TKT-001738,COMP-0347,03-25-2025,04-01-2025,medium,onboarding,Migration assistance from competitor tool,3
TKT-001739,COMP-0347,03-29-2024,04-02-2024,critical,technical,Error 500 when accessing the dashboard,
TKT-001740,COMP-0347,06-26-2025,06-30-2025,critical,bug_report,Attachment upload fails over 10 MB,2
TKT-001741,COMP-0348,03-23-2025,03-30-2025,medium,billing,Invoice discrepancy for last month,5
TKT-001742,COMP-0349,02-10-2024,02-14-2024,high,account,Add new team member to account,2
TKT-001743,COMP-0349,02-03-2024,02-17-2024,critical,account,Change primary admin contact,1
TKT-001744,COMP-0349,02-08-2024,02-17-2024,medium,feature_request,Custom workflow automation rules,2
TKT-001745,COMP-0350,03-27-2025,04-03-2025,medium,account,Add new team member to account,1
TKT-001746,COMP-0350,10-01-2024,10-12-2024,LOW,technical,Error 500 when accessing the dashboard,
TKT-001747,COMP-0350,05-10-2025,05-21-2025,low,technical,Error 500 when accessing the dashboard,
